"ID_UC" "Código UC" "Informações Gerais" "Nome da UC" "Esfera Administrativa" "Categoria de Manejo" "Categoria IUCN" "UF" "Ano de Criação" "Ano do ato legal mais recente" "Ato Legal de Criação" "Outros atos legais" "Municípios Abrangidos" "Plano de Manejo" "Conselho Gestor" "Órgão Gestor" "Fonte da Área: (1 = SHP, 0 = Ato legal)" "Área soma biomas" "Área soma Biomas Continental" "Área Ato Legal de Criação" "Bioma Área (ha)" "Amazônia" "Caatinga" "Cerrado" "Mata Atlântica" "Pampa" "Pantanal" "Área Marinha" "Bioma declarado" "Grupo" "PI" "US" "Recortes (ha)" "Mar Territorial" "Município Costeiro" "Município Costeiro + Área Marinha" "Programa/Projeto" "Sítios do Patrimônio Mundial" "Sítios Ramsar" "Mosaico" "Reserva da Biosfera"
2181 "0000.00.2181" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARAGATO" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "RS" 2007 2007 "Portaria 14/2007 de 11/10/2007" "Sem informação.: Sem informação." "PASSO FUNDO (RS)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "41,7" "41,7" "41,6" NA 0 0 0 "0,0" 417 0 0 "Pampa" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Mt Atlântica"
2922 "0435.43.2922" NA "RESERVA BIOLÓGICA BIOPAMPA" "Municipal" "Reserva Biológica" "Category Ia" "RS" 2012 2013 "Lei ordinária 1371 de 04/07/2012" "Retificação: Lei ordinária 1476 de 03/10/2013" "CANDIOTA (RS)" "Sim" "Não" "PREFEITURA MUNICIPAL DE CANDIOTA - RS" 0 "1.044,0" "1.044,0" "1.044,0" NA 0 0 0 "0,0" NA 0 0 "Pampa" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
3138 "0160.43.3138" NA "PARQUE NATURAL MUNICIPAL DO PAMPA" "Municipal" "Parque" "Category II" "RS" 2014 2014 "Decreto 174 de 25/08/2014" "Retificação: Decreto 174 de 25/08/2014" "BAGÉ (RS)" "Não" "Não" "PREFEITURA MUNICIPAL BAGÉ - RS" 0 "152,0" "152,0" "152,0" NA 0 0 0 "0,0" 1520 0 0 "Pampa" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
3514 "0000.43.3514" NA "REFÚGIO DE VIDA SILVESTRE BANHADO DO MAÇARICO" "Estadual" "Refúgio de Vida Silvestre" "Category III" "RS" 2014 2018 "Decreto 52144 de 10/12/2014" "Recategorização: Decreto 54.003 de 05/04/2018" "RIO GRANDE (RS)" "Não" "Não" "SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS" 1 "6.255,0" "6.255,0" "6.253,0" NA 0 0 0 "0,0" NA 0 0 "Pampa" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "" "RB - Mt Atlântica"
3669 "0000.00.3669" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UNIVERSIDADE DE PASSO FUNDO" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "RS" 2016 2016 "Portaria 84 de 24/08/2016" "Sem informação.: Sem informação." "PASSO FUNDO (RS)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "32,2" "32,2" "32,2" NA 0 0 0 "0,0" 322 0 0 "Pampa" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Mt Atlântica"
4175 "0930.43.4175" NA "PARQUE NATURAL MUNICIPAL MORRO JOSÉ LUTZENBERGER" "Municipal" "Parque" "Category II" "RS" 2013 2021 "Decreto 116/2013 de 04/12/2013" "Regulamentação: Decreto 065 de 06/05/2021" "GUAÍBA (RS)" "Não" "Sim" "SECRETARIA MUNICIPAL DE MEIO AMBIENTE, PLANEJAMENTO E GESTÃO TERRITORIAL DE GUAÍBA - RS" 1 "20,5" "20,5" "20,6" NA 0 0 0 "0,0" 205 0 0 "Pampa" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
62 "0000.00.0062" NA "ESTAÇÃO ECOLÓGICA DE TAIAMÃ" "Federal" "Estação Ecológica" "Category Ia" "MT" 1981 2018 "Decreto 86061 de 02/06/1981" "Regulamentação: Resolução 02 de 05/01/2018" "CÁCERES (MT) - POCONÉ (MT)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "11.555,0" "11.555,0" "11.200,0" NA 0 0 0 "0,0" 0 NA 0 "Pantanal" "Proteção Integral" 1 0 NA 0 0 0 "GEF Terrestre" "" "Sítios Ramsar" "" "RB - Pantanal"
1242 "0000.00.1242" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDINHA" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 1994 1994 "Portaria 65/94-N de 17/06/1994" "Sem informação.: Sem informação." "AQUIDAUANA (MS)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "9.411,0" "9.411,0" "9.619,0" NA 0 0 0 "0,0" 0 NA 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
1666 "0000.50.1666" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALEGRIA" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 2014 2014 "Resolução 019 de 05/08/2008" "Convalidação: Resolução 006 de 23/04/2014" "CORUMBÁ (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "1.136,3" "1.136,3" "1.128,0" NA 0 0 0 "0,0" 0 NA 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
2751 "0000.50.2751" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CECÍLIA II" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 2012 2012 "Deliberação 002 de 27/04/1998" "Convalidação de Ato Legal pretérito: Resolução 009 de 07/08/2012" "CORUMBÁ (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "8.984,2" "8.984,2" "8.729,0" NA 0 0 0 "112,1" 0 NA 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Mt Atlântica, RB - Pantanal"
2754 "0000.50.2754" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POLEIRO GRANDE" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 1998 2012 "Deliberação 05 de 27/04/1998" "Convalidação de Ato Legal pretérito: Resolução 009 de 07/08/2012" "CORUMBÁ (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "16.540,4" "16.540,4" "16.530,0" NA 0 0 0 "0,0" 0 NA 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
2755 "0000.50.2755" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA NHUMIRIM" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 1999 2012 "Deliberação 006 de 16/11/1999" "Convalidação de Ato Legal pretérito: Resolução 009 de 07/08/2012" "CORUMBÁ (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "671,3" "671,3" "862,7" NA 0 0 0 "0,0" 0 6713 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
2756 "0000.50.2756" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DO PANTANAL I" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 2012 2012 "Deliberação 013 de 03/07/2001" "Convalidação de Ato Legal pretérito: Resolução 009 de 07/08/2012" "MIRANDA (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "111,1" "111,1" "119,5" NA 0 0 0 "0,0" 0 1111 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
2762 "0000.50.2762" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RUMO AO OESTE" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 2012 2012 "Deliberação 022 de 08/06/2005" "Convalidação de Ato Legal pretérito: Resolução 009 de 07/08/2012" "CORUMBÁ (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "954,8" "954,8" "990,0" NA 0 0 0 "0,0" 0 9548 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
2773 "0000.50.2773" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA SOFIA" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 1999 2012 "Deliberação 004 de 17/08/1999" "Convalidação de Ato Legal pretérito: Resolução 009 de 07/08/2012" "AQUIDAUANA (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "8.057,6" "8.057,6" "7.387,0" NA 0 0 0 "0,0" 0 NA 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
3861 "0520.50.3861" NA "ÁREA DE PROTEÇÃO AMBIENTAL BAÍA NEGRA" "Municipal" "Área de Proteção Ambiental" "Category V" "MS" 2010 2010 "Decreto 1735/2010 de 07/10/2010" "Redução: Decreto 1771/2010 de 16/12/2010" "LADÁRIO (MS)" "Sim" "Sim" "FUNDAÇÃO DE MEIO AMBIENTE E DESENVOLVIMENTO RURAL DE LADÁRIO - MS" 1 "5.990,5" "5.990,5" "5.953,6" NA 0 0 0 "0,0" 0 NA 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
4037 "0000.50.4037" NA "RESERVA PARTICULAR DO PATRIMONIO NATURAL FAZENDA RIO NEGRO" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 2012 2012 "Deliberação 10 de 18/05/2001" "Convalidação de Ato Legal pretérito: Resolução 09 de 07/08/2012" "AQUIDAUANA (MS)" "Sim" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "7.001,5" "7.001,5" "7.000,0" NA 0 0 0 "0,0" 0 NA 0 "Pantanal" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Pantanal"
10 "0000.00.0010" NA "ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS" "Federal" "Área de Proteção Ambiental" "Category V" "RJ" 1982 1992 "Decreto 87561 de 13/09/1982" "Revisão dos limites: Decreto 527 de 20/05/1992" "DUQUE DE CAXIAS (RJ) - GUAPIMIRIM (RJ) - MAGÉ (RJ) - PETRÓPOLIS (RJ)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "68.224,3" "68.224,3" "0,0" NA 0 0 0 "68.224,3" 0 0 0 "Mata Atlântica" "Uso Sustentável" 0 1 NA 0 1 1 "" "" "" "Mosaico Mata Atlântica Central Fluminense" "RB - Mt Atlântica"
17 "0000.00.0017" NA "ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA" "Federal" "Área de Proteção Ambiental" "Category V" "PR" 1985 1997 "Decreto 90883 de 31/01/1985" "Redução: Lei ordinária 9.513 Art 3 de 20/11/1997" "ANTONINA (PR) - CAMPINA GRANDE DO SUL (PR) - GUARAQUEÇABA (PR) - PARANAGUÁ (PR)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "245.640,9" "245.640,9" "282.444,0" NA 0 0 0 "245.640,9" 0 0 0 "Mata Atlântica" "Uso Sustentável" 0 1 NA 0 1 1 "" "" "" "Mosaico do Litoral de São Paulo e Paraná (Lagamar)" "RB - Mt Atlântica"
91 "0000.00.0091" NA "FLORESTA NACIONAL DE GOYTACAZES" "Federal" "Floresta" "Category VI" "ES" 2012 2012 "Decreto S/N de 28/11/2002" "Ampliação: Decreto S/N de 05/06/2012" "LINHARES (ES)" "Não" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "1.425,7" "1.425,7" "1.350,0" NA 0 0 0 "1.425,7" 0 0 0 "Mata Atlântica" "Uso Sustentável" 0 1 NA 0 1 1 "" "" "" "Mosaico da Foz do Rio doce" "RB - Mt Atlântica"
98 "0000.00.0098" NA "FLORESTA NACIONAL DE LORENA" "Federal" "Floresta" "Category VI" "SP" 2001 2001 "Portaria 24104 de 10/04/1934" "Recategorização: Portaria 246 de 18/07/2001" "LORENA (SP)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "281,4" "281,4" "249,0" NA 0 0 0 "281,4" 0 0 0 "Mata Atlântica" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "Mosaico Mantiqueira" "RB - Mt Atlântica"
152 "0000.00.0152" NA "PARQUE NACIONAL DA SERRA DOS ORGÃOS" "Federal" "Parque" "Category II" "RJ" 2008 2008 "Decreto 1822 de 30/11/1939" "Revisão dos limites: Decreto 90.023 de 02/08/1984 - Ampliação: Decreto S/N de 13/09/2008" "GUAPIMIRIM (RJ) - MAGÉ (RJ) - PETRÓPOLIS (RJ) - TERESÓPOLIS (RJ)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "20.020,8" "20.020,8" "10.527,0" NA 0 0 0 "20.020,8" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Mata Atlântica Central Fluminense" "RB - Mt Atlântica"
154 "0000.00.0154" NA "PARQUE NACIONAL DA TIJUCA" "Federal" "Parque" "Category II" "RJ" 1972 2004 "Decreto 50923 de 06/07/1961" "Alteração de nome: Decreto 60.183 de 08/02/1967 - Revisão dos limites: Decreto 70.186 de 23/02/1972 - Ampliação: Decreto S/N de 03/06/2004" "RIO DE JANEIRO (RJ)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "3.958,5" "3.958,5" "3.200,0" NA 0 0 0 "3.958,5" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "Rio de Janeiro, paisagens cariocas entre a montanha e o mar (cultural)" "" "Mosaico Carioca" "RB - Mt Atlântica"
171 "0000.00.0171" NA "PARQUE NACIONAL DO DESCOBRIMENTO" "Federal" "Parque" "Category II" "BA" 2012 2012 "Decreto s/n de 20/04/1999" "Ampliação: Decreto S/N de 05/06/2012" "PRADO (BA)" "Não" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "22.694,4" "22.694,4" "21.145,0" NA 0 0 0 "22.694,4" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "Reservas de Mata Atlântica da Costa do Descobrimento (natural)" "" "Mosaico Extremo Sul da Bahia" "RB - Mt Atlântica"
176 "0000.00.0176" NA "PARQUE NACIONAL PAU BRASIL" "Federal" "Parque" "Category II" "BA" 2010 2010 "Decreto s/n de 20/04/1999" "Ampliação: Decreto S/Nº de 11/06/2010" "PORTO SEGURO (BA)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "18.934,6" "18.934,6" "11.538,0" NA 0 0 0 "18.934,6" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "Reservas de Mata Atlântica da Costa do Descobrimento (natural)" "" "Mosaico Extremo Sul da Bahia" "RB - Mt Atlântica"
184 "0000.00.0184" NA "PARQUE NACIONAL DO ITATIAIA" "Federal" "Parque" "Category II" "MG, RJ" 1937 1982 "Decreto 1713 de 14/06/1937" "Ampliação: Decreto 87586 de 20/09/1982" "BOCAINA DE MINAS (MG) - ITAMONTE (MG) - ITATIAIA (RJ) - RESENDE (RJ)" "Não" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "28.085,9" "28.085,9" "11.943,0" NA 0 0 0 "28.085,9" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "Mosaico Mantiqueira" "RB - Mt Atlântica"
215 "0000.00.0215" NA "RESERVA BIOLÓGICA DE POÇO DAS ANTAS" "Federal" "Reserva Biológica" "Category Ia" "RJ" 1974 1975 "Decreto 73791 de 11/03/1974" "Ampliação: Decreto 76534 de 13/11/1975" "SILVA JARDIM (RJ)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "5.052,5" "5.052,5" "3.000,0" NA 0 0 0 "5.052,5" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "Mosaico Mico-Leão-Dourado" "RB - Mt Atlântica"
217 "0000.00.0217" NA "RESERVA BIOLÓGICA UNIÃO" "Federal" "Reserva Biológica" "Category Ia" "RJ" 2017 2017 "Decreto s/n de 22/04/1998" "Ampliação: Decreto S/N de 05/06/2017" "CASIMIRO DE ABREU (RJ) - MACAÉ (RJ) - RIO DAS OSTRAS (RJ)" "Sim" "Sim" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "7.756,7" "7.756,7" "2.930,0" NA 0 0 0 "7.756,7" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Mico-Leão-Dourado" "RB - Mt Atlântica"
406 "0000.31.0406" NA "PARQUE ESTADUAL DA SERRA DO PAPAGAIO" "Estadual" "Parque" "Category II" "MG" 1998 2021 "Decreto 39.793 de 05/08/1998" "Revisão dos limites: Lei ordinária 23.774 de 06/01/2021" "AIURUOCA (MG) - ALAGOA (MG) - BAEPENDI (MG) - ITAMONTE (MG) - POUSO ALTO (MG)" "Sim" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "25.875,3" "25.875,3" "22.917,0" NA 0 0 0 "25.875,3" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "Mosaico Mantiqueira" "RB - Mt Atlântica"
512 "0000.41.0512" NA "PARQUE ESTADUAL DO RIO DA ONÇA" "Estadual" "Parque" "Category II" "PR" 2012 2012 "Decreto 3.825 de 04/06/1981" "Recategorização: Decreto 3741 de 23/01/2012" "MATINHOS (PR)" "Não" "Não" "INSTITUTO AMBIENTAL DO PARANÁ - PR" 1 "130,7" "130,7" "118,0" NA 0 0 0 "130,7" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico do Litoral de São Paulo e Paraná (Lagamar)" "RB - Mt Atlântica"
514 "0000.41.0514" NA "PARQUE ESTADUAL DO BOGUAÇU" "Estadual" "Parque" "Category II" "PR" 2002 2002 "Decreto 4056 de 26/02/1998" "Ampliação: Lei ordinária 13.979 de 26/12/2002" "GUARATUBA (PR)" "Não" "Não" "INSTITUTO AMBIENTAL DO PARANÁ - PR" 1 "6.656,9" "6.656,9" "6.052,0" NA 0 0 0 "6.656,9" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "Sítios Ramsar" "Mosaico do Litoral de São Paulo e Paraná (Lagamar)" "RB - Mt Atlântica"
817 "0000.35.0817" NA "ESTAÇÃO ECOLÓGICA CHAÚAS" "Estadual" "Estação Ecológica" "Category Ia" "SP" 1987 1987 "Decreto 12.327 de 26/09/1978" "Recategorização: Decreto 26719 de 06/02/1987" "IGUAPE (SP)" "Não" "Sim" "FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP" 1 "2.498,5" "2.498,5" "2.699,0" NA 0 0 0 "2.498,5" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "Reservas de Mata Atlântica do Sudeste (natural)" "" "Mosaico do Litoral de São Paulo e Paraná (Lagamar)" "RB - Mt Atlântica"
820 "0000.35.0820" NA "ESTAÇÃO ECOLÓGICA BANANAL" "Estadual" "Estação Ecológica" "Category Ia" "SP" 1987 1987 "Decreto 43193 de 03/04/1964" "Recategorização: Decreto 26890 de 12/03/1987 - Recategorização: Decreto 26890 de 12/03/1987" "BANANAL (SP)" "Não" "Sim" "FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP" 1 "884,9" "884,9" "884,0" NA 0 0 0 "884,9" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "Mosaico Bocaina" "RB - Mt Atlântica"
854 "0000.35.0854" NA "PARQUE ESTADUAL DA CAMPINA DO ENCANTADO" "Estadual" "Parque" "Category II" "SP" 1999 1999 "Decreto 8873 de 16/08/1994" "Alteração de nome: Lei ordinária 10316 de 26/05/1999" "PARIQUERA-AÇU (SP)" "Sim" "Não" "FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP" 1 "3.254,6" "3.254,6" "2.359,0" NA 0 0 0 "3.254,6" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 0 0 "" "Reservas de Mata Atlântica do Sudeste (natural)" "" "Mosaico do Litoral de São Paulo e Paraná (Lagamar)" "RB - Mt Atlântica"
1179 "0000.00.1179" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CEC/TINGUÁ" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "RJ" 2003 2003 "Portaria 176 de 31/12/2002" "Sem informação.: Sem informação." "NOVA IGUAÇU (RJ)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "16,4" "16,4" "16,5" NA 0 0 0 "16,4" 0 0 0 "Mata Atlântica" "Uso Sustentável" 0 1 NA 0 1 1 "" "" "" "Mosaico Mata Atlântica Central Fluminense" "RB - Mt Atlântica"
1483 "0000.33.1483" NA "RESERVA BIOLÓGICA DE ARARAS" "Estadual" "Reserva Biológica" "Category Ia" "RJ" 1977 2010 "Resolução 59 de 07/07/1977" "Ampliação: Decreto 42343 de 10/03/2010" "MIGUEL PEREIRA (RJ) - PETRÓPOLIS (RJ)" "Sim" "Sim" "INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ" 1 "3.837,9" "3.837,9" "2.131,0" NA 0 0 0 "3.837,9" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "Mosaico Mata Atlântica Central Fluminense" "RB - Mt Atlântica"
1485 "0000.33.1485" NA "PARQUE ESTADUAL DOS TRÊS PICOS" "Estadual" "Parque" "Category II" "RJ" 2013 2013 "Decreto 31343 de 05/06/2002" "Ampliação: Decreto 41990 de 12/08/2009 - Revisão dos limites: Lei ordinária 6573 de 31/10/2013" "CACHOEIRAS DE MACACU (RJ) - GUAPIMIRIM (RJ) - NOVA FRIBURGO (RJ) - SILVA JARDIM (RJ) - TERESÓPOLIS (RJ)" "Sim" "Sim" "INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ" 0 "58.759,0" "58.759,0" "46.600,0" NA 0 0 0 "58.759,0" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Mico-Leão-Dourado, Mosaico Mata Atlântica Central Fluminense" "RB - Mt Atlântica"
1763 "0455.33.1763" NA "PARQUE NATURAL MUNICIPAL DA CATACUMBA" "Municipal" "Parque" "Category II" "RJ" 2021 2021 "Decreto 1967 de 19/01/1979" "Alteração de nome: Decreto 22662 de 19/02/2003 - Ampliação: Decreto 49890 de 30/11/2021" "RIO DE JANEIRO (RJ)" "Sim" "Sim" "SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ" 1 "97,7" "97,7" "26,0" NA 0 0 0 "97,7" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Carioca" "RB - Mt Atlântica"
1769 "0455.33.1769" NA "PARQUE NATURAL MUNICIPAL DA SERRA DO MENDANHA" "Municipal" "Parque" "Category II" "RJ" 2018 2018 "Lei ordinária 1958 de 05/04/1993" "Alteração de nome: Decreto 20227 de 16/07/2001 - Revisão dos limites: Outros Processo 26/500.281/2018 de 28/05/2018" "RIO DE JANEIRO (RJ)" "Sim" "Sim" "SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ" 1 "1.390,6" "1.390,6" "1.052,0" NA 0 0 0 "1.390,6" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Carioca" "RB - Mt Atlântica"
1785 "0455.33.1785" NA "PARQUE NATURAL MUNICIPAL DA FREGUESIA" "Municipal" "Parque" "Category II" "RJ" 1992 2003 "Decreto 11830 de 11/12/1992" "Alteração de nome: Decreto 22662 de 19/02/2003" "RIO DE JANEIRO (RJ)" "Não" "Não" "SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ" 1 "29,2" "29,2" "30,0" NA 0 0 0 "29,2" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Carioca" "RB - Mt Atlântica"
1786 "0455.33.1786" NA "PARQUE NATURAL MUNICIPAL BOSQUE DA BARRA" "Municipal" "Parque" "Category II" "RJ" 2003 2003 "Decreto 4105 de 03/06/1983" "Alteração de nome: Decreto 22662 de 19/02/2003" "RIO DE JANEIRO (RJ)" "Sim" "Sim" "SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ" 1 "54,4" "54,4" "54,0" NA 0 0 0 "54,4" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Carioca" "RB - Mt Atlântica"
1789 "0455.33.1789" NA "PARQUE NATURAL MUNICIPAL DE MARAPENDI" "Municipal" "Parque" "Category II" "RJ" 2003 2013 "Lei ordinária 61 de 03/07/1978" "Ampliação: Decreto 14203 de 18/09/1995 - Alteração de nome: Decreto 22662 de 19/02/2003 - Redução: Lei complementar 125 de 14/01/2013" "RIO DE JANEIRO (RJ)" "Sim" "Sim" "SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ" 1 "155,6" "155,6" "248,0" NA 0 0 0 "155,6" 0 0 0 "Mata Atlântica" "Proteção Integral" 1 0 NA 0 1 1 "" "" "" "Mosaico Carioca" "RB - Mt Atlântica"
